Unnamed: 0,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
84,036930,KR7036930006,주성엔지니어링,KOSDAQ GLOBAL,우량기업부,200000,2,-8000,-3.85,215000,225000,200000,2399372,505859523000,9296224200000,46481121,KSQ
85,003230,KR7003230000,삼양식품,KOSPI,,1205000,2,-6000,-0.5,1224000,1226000,1177000,89563,107358353000,9077283075000,7533015,STK
86,001440,KR7001440007,대한전선,KOSPI,,45450,2,-2350,-4.92,46200,47250,44000,6580148,297457212325,8907863488200,195992596,STK
87,950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),98900,2,-4700,-4.54,103900,104700,94600,709978,69096253750,8380395345000,84736050,KSQ
88,161390,KR7161390000,한국타이어앤테크놀로지,KOSPI,,66800,1,3800,6.03,64300,66800,63300,1464771,96773826550,8274854609200,123875069,STK
89,000990,KR7000990002,DB하이텍,KOSPI,,185500,2,-8800,-4.53,197100,202000,180500,1008623,187680583500,8070101074000,43504588,STK
90,034220,KR7034220004,LG디스플레이,KOSPI,,16090,1,1670,11.58,15240,16600,14700,59572733,948600903905,8045000000000,500000000,STK
91,000250,KR7000250001,삼천당제약,KOSDAQ,중견기업부,339000,1,1000,0.3,381500,381500,330500,266642,92697724750,7952083008000,23457472,KSQ
92,062040,KR7062040001,산일전기,KOSPI,,247000,2,-6000,-2.37,259500,259500,237000,463224,113046978250,7562114950000,30615850,STK
93,058470,KR7058470006,리노공업,KOSDAQ GLOBAL,우량기업부,97400,2,-1700,-1.72,100700,101200,95100,1045231,101116747800,7423034190000,76211850,KSQ
94,180640,KR7180640005,한진칼,KOSPI,,110100,1,1600,1.47,111400,119300,110000,2525035,279017648500,7350526917900,66762279,STK
95,267270,KR7267270007,HD건설기계,KOSPI,,151500,2,-3700,-2.38,157700,158200,144400,461275,68448993050,7260167395500,47921897,STK
96,009830,KR7009830001,한화솔루션,KOSPI,,41850,1,1150,2.83,41350,42500,40000,2014605,83121085700,7193702631600,171892536,STK
97,326030,KR7326030004,SK바이오팜,KOSPI,,89700,2,-3800,-4.06,93700,95700,89700,4536465,408345360150,7024698525000,78313250,STK
98,087010,KR7087010005,펩트론,KOSDAQ,기술성장기업부,301000,2,-19000,-5.94,315000,326500,294000,340118,105301644000,7018522350000,23317350,KSQ
99,454910,KR7454910001,두산로보틱스,KOSPI,,106500,1,6100,6.08,103200,107300,100000,1281197,133449774950,6903327870000,64819980,STK
100,032640,KR7032640005,LG유플러스,KOSPI,,16130,1,1060,7.03,15320,17210,15260,4114663,66556551810,6846019317160,424427732,STK
101,066970,KR7066970005,엘앤에프,KOSPI,,168300,2,-900,-0.53,167500,173000,156700,1022438,169470094400,6808658462100,40455487,STK
102,000100,KR7000100008,유한양행,KOSPI,,85000,1,1400,1.67,83900,85500,82500,876213,74160924100,6770046085000,79647601,STK
103,028300,KR7028300002,HLB,KOSDAQ,중견기업부,50800,1,300,0.59,50700,50900,49500,1578915,79828563675,6766469728400,133198223,KSQ
104,078930,KR7078930005,GS,KOSPI,,72500,2,-1600,-2.16,74600,74800,70400,309759,22304393100,6734923387500,92895495,STK
105,090430,KR7090430000,아모레퍼시픽,KOSPI,,115100,2,-300,-0.26,116300,116300,112000,877733,100695320300,6732516560900,58492759,STK
